ISHero1assists,ISHero1deaths,ISHero1denies,ISHero1gold,ISHero1hero,ISHero1heroDamage,ISHero1heroHealing,ISHero1kills,ISHero1lastHits,ISHero1xp,ISHero2assists,ISHero2deaths,ISHero2denies,ISHero2gold,ISHero2hero,ISHero2heroDamage,ISHero2heroHealing,ISHero2kills,ISHero2lastHits,ISHero2xp,ISHero3assists,ISHero3deaths,ISHero3denies,ISHero3gold,ISHero3hero,ISHero3heroDamage,ISHero3heroHealing,ISHero3kills,ISHero3lastHits,ISHero3xp,ISHero4assists,ISHero4deaths,ISHero4denies,ISHero4gold,ISHero4hero,ISHero4heroDamage,ISHero4heroHealing,ISHero4kills,ISHero4lastHits,ISHero4xp,OSHero1assists,OSHero1deaths,OSHero1denies,OSHero1gold,OSHero1hero,OSHero1heroDamage,OSHero1heroHealing,OSHero1kills,OSHero1lastHits,OSHero1xp,OSHero2assists,OSHero2deaths,OSHero2denies,OSHero2gold,OSHero2hero,OSHero2heroDamage,OSHero2heroHealing,OSHero2kills,OSHero2lastHits,OSHero2xp,OSHero3assists,OSHero3deaths,OSHero3denies,OSHero3gold,OSHero3hero,OSHero3heroDamage,OSHero3heroHealing,OSHero3kills,OSHero3lastHits,OSHero3xp,OSHero4assists,OSHero4deaths,OSHero4denies,OSHero4gold,OSHero4hero,OSHero4heroDamage,OSHero4heroHealing,OSHero4kills,OSHero4lastHits,OSHero4xp,OSHero5assists,OSHero5deaths,OSHero5denies,OSHero5gold,OSHero5hero,OSHero5heroDamage,OSHero5heroHealing,OSHero5kills,OSHero5lastHits,OSHero5xp,matchId
9.79,6.21,15.01,23063.560166666666,114.0,39567.71,0.0,19.62,220.15,26289.023666666668,9.166666666666666,6.333333333333333,0.3333333333333333,23702.380555555555,105.0,31865.333333333332,145.16666666666666,7.166666666666667,215.66666666666666,25227.73611111111,21.0,4.0,3.0,12159.15,30.0,9527.0,6901.0,4.0,23.0,19202.8,14.0,5.0,15.0,17589.45,33.0,7574.0,2456.0,3.0,131.0,15307.15,11.0,9.75,9.75,22194.945833333335,18.0,28183.25,0.0,8.5,293.75,24291.8,14.246575342465754,5.52054794520548,10.726027397260275,19641.603881278537,41.0,15656.630136986301,288.1917808219178,6.328767123287672,222.76712328767124,23323.446347031964,13.0,9.0,8.0,14968.566666666666,75.0,21627.0,0.0,8.0,86.5,19615.95,18.333333333333332,8.333333333333334,0.0,12945.449999999999,37.0,14412.333333333334,6154.666666666667,3.6666666666666665,81.0,17697.094444444443,10.833333333333334,8.833333333333334,3.6666666666666665,12159.324999999999,86.0,8610.666666666666,117.16666666666667,2.3333333333333335,72.33333333333333,13881.724999999999,3307831642.0
12.58974358974359,7.358974358974359,2.58974358974359,13162.825641025642,101.0,21327.846153846152,0.0,8.871794871794872,55.41025641025641,14567.460683760684,17.0,6.090909090909091,1.5454545454545454,12070.486363636364,84.0,9976.90909090909,654.0909090909091,3.6363636363636362,53.0,15424.383333333331,18.0,5.5,1.5,13863.987500000001,65.0,17556.75,0.0,9.25,83.5,16932.94583333333,19.0,4.0,21.0,22705.2,41.0,19758.0,0.0,10.0,231.0,27416.9,21.125,11.875,1.375,12992.1375,71.0,14162.125,39.375,6.125,66.875,16642.754166666666,14.818181818181818,8.909090909090908,2.1818181818181817,13657.080303030303,7.0,15400.272727272728,0.0,4.0,104.45454545454545,17491.11818181818,17.0,10.333333333333334,2.6666666666666665,14650.955555555556,86.0,15310.0,0.0,7.0,39.666666666666664,20564.18888888889,9.8,6.1,14.066666666666666,23700.906666666666,36.0,35451.96666666667,3249.733333333333,12.966666666666667,299.2,27029.124999999996,12.75,7.25,26.25,17986.75,95.0,16427.75,776.25,7.25,198.75,19480.85,3322798437.0
11.0,6.5,22.75,26524.175,8.0,28431.5,0.0,14.75,341.0,28304.137499999997,9.928571428571429,6.857142857142857,2.2142857142857144,13942.828571428574,97.0,7869.5,0.0,1.8571428571428572,143.57142857142858,16920.02142857143,24.4,9.8,2.6,12561.278333333332,71.0,14156.6,0.0,5.9,69.6,16329.015,18.5,8.0,1.5,11787.55,5.0,9776.0,0.0,3.0,39.5,16002.508333333333,23.785714285714285,8.214285714285714,1.7142857142857142,14618.085714285717,87.0,12903.142857142857,0.0,3.7142857142857144,58.357142857142854,19224.641666666663,8.692307692307692,8.692307692307692,3.4615384615384617,11871.071794871796,104.0,13854.615384615385,0.0,4.384615384615385,117.61538461538461,15982.183333333332,11.5,5.666666666666667,17.833333333333332,19999.472222222223,39.0,29212.0,0.0,11.333333333333334,243.5,24656.00555555556,13.0,6.285714285714286,15.428571428571429,20461.13095238095,95.0,18917.571428571428,477.57142857142856,10.428571428571429,245.14285714285714,21650.333333333332,11.0,10.5,0.5,9987.775,27.0,9927.0,0.0,2.5,86.0,11304.15,3311165840.0
8.409090909090908,4.2272727272727275,12.909090909090908,17534.335606060606,95.0,15328.818181818182,504.77272727272725,6.2272727272727275,239.0,19605.534848484847,13.0,7.545454545454546,10.090909090909092,18405.037373737374,13.0,24106.969696969696,0.0,10.878787878787879,188.66666666666666,22555.48080808081,22.384615384615383,8.076923076923077,0.9230769230769231,10263.716666666665,71.0,11556.846153846154,83.38461538461539,5.615384615384615,28.384615384615383,13305.897435897436,22.0,4.0,2.0,7761.216666666666,31.0,9186.0,0.0,1.0,25.0,12192.7,11.425531914893616,5.23404255319149,16.319148936170212,21667.750709219854,4.0,31999.787234042553,1122.9787234042553,14.170212765957446,251.5531914893617,24453.39503546099,13.0,9.25,12.5,24680.866666666665,8.0,42959.75,0.0,17.25,266.75,30889.6625,12.666666666666666,12.166666666666666,1.1666666666666667,11766.011111111111,32.0,18397.5,0.0,8.833333333333334,41.0,15950.327777777777,8.666666666666666,9.333333333333334,2.6666666666666665,9998.277777777777,27.0,7935.833333333333,0.0,3.3333333333333335,79.33333333333333,14011.805555555555,16.727272727272727,7.484848484848484,3.787878787878788,13816.32525252525,7.0,18520.0,6.575757575757576,5.757575757575758,105.81818181818181,18210.383838383837,3295076753.0
14.264705882352942,12.470588235294118,1.9411764705882353,12735.52843137255,14.0,18484.529411764706,0.0,7.088235294117647,46.911764705882355,17064.591176470592,9.55,11.0,2.2,22156.464166666665,105.0,28918.15,733.1,9.35,232.3,21797.26083333333,10.2,8.6,14.0,17992.116666666665,104.0,20855.4,0.0,8.2,182.0,26668.510000000002,9.0,4.0,12.7,21843.993333333332,93.0,21825.3,0.0,13.1,237.3,26515.355000000003,5.288461538461538,5.4423076923076925,3.3461538461538463,20934.958974358975,82.0,23063.865384615383,0.0,13.057692307692308,254.05769230769232,29815.08076923077,14.5,8.25,6.25,26996.61666666667,33.0,31772.25,120.75,7.5,303.25,28722.675,11.130434782608695,7.173913043478261,5.826086956521739,15730.666666666668,21.0,22432.347826086956,0.0,9.130434782608695,142.43478260869566,20170.06231884058,14.0,12.0,3.0,9565.75,75.0,11124.0,0.0,4.5,15.5,10897.933333333334,10.75,6.0,11.25,34367.3125,1.0,33762.25,188.5,15.75,495.75,35621.35,3303907736.0
13.4,7.533333333333333,1.6,8935.133333333331,84.0,6615.666666666667,0.0,2.066666666666667,26.2,11662.695555555556,8.0,2.0,1.0,10989.966666666667,29.0,4107.0,717.0,2.0,125.0,9613.4,16.285714285714285,6.571428571428571,2.4285714285714284,13076.869047619044,16.0,15667.142857142857,0.0,4.571428571428571,97.85714285714286,15692.080952380953,9.75,3.5,9.75,26399.820833333335,56.0,32982.5,0.0,18.25,274.75,28778.504166666666,6.0,4.5,18.0,17201.1,48.0,12335.5,0.0,5.5,267.5,19127.05,12.1,5.1,4.7,18024.576666666668,40.0,27571.6,0.0,4.1,221.4,22642.99,5.8,4.4,10.2,14984.236666666668,11.0,14538.0,0.0,7.4,192.6,16495.93666666667,17.3,8.8,1.1,15671.095000000001,86.0,16834.8,167.8,6.5,95.2,18849.138333333332,8.0,4.0,1.0,6273.533333333334,23.0,4875.0,750.0,3.0,16.0,8485.066666666668,3300532640.0
14.710526315789474,6.368421052631579,1.0263157894736843,9675.047807017541,83.0,4022.9736842105262,1740.7631578947369,2.236842105263158,31.526315789473685,11540.953947368422,15.4375,8.3125,11.8125,16539.160416666666,32.0,25390.9375,0.0,11.75,101.125,21513.630208333332,8.409090909090908,4.136363636363637,23.045454545454547,19175.01287878788,70.0,20902.545454545456,114.18181818181819,9.363636363636363,194.77272727272728,23286.947727272727,13.463414634146341,5.804878048780488,3.097560975609756,15032.476016260163,69.0,18722.19512195122,165.4390243902439,7.048780487804878,101.1951219512195,16059.586991869919,13.11111111111111,8.444444444444445,2.0,9980.705555555556,30.0,11397.0,2108.3333333333335,5.555555555555555,20.333333333333332,14389.15,7.7272727272727275,7.454545454545454,21.545454545454547,14740.449999999999,59.0,19994.727272727272,0.0,8.636363636363637,140.1818181818182,15500.612121212122,13.2,7.4,0.4,14055.226666666666,108.0,11149.6,2005.8,3.6,159.2,16914.253333333334,12.0,4.359375,7.40625,19091.274479166666,92.0,21889.515625,0.0,10.78125,148.609375,21346.3484375,11.0,12.125,0.875,12954.233333333334,14.0,11767.875,0.0,3.75,103.625,15669.008333333333,3308429732.0
16.0,8.333333333333334,20.333333333333332,27096.88333333333,41.0,22714.666666666668,0.0,11.666666666666666,258.0,30213.666666666668,18.375,8.0,1.8125,15980.342708333334,110.0,20876.5,3983.9375,5.625,112.6875,21316.222916666666,14.0,7.0,2.0,16326.191666666668,5.0,13833.0,0.0,5.0,112.0,22479.958333333336,8.75,5.25,28.75,17054.691666666666,44.0,24113.25,470.5,9.75,187.25,18971.845833333333,7.076923076923077,3.8461538461538463,15.846153846153847,21936.933333333334,1.0,18325.615384615383,57.46153846153846,8.153846153846153,307.0769230769231,23384.40256410256,21.714285714285715,7.0,5.857142857142857,15084.204761904763,75.0,15324.142857142857,0.0,5.428571428571429,109.14285714285714,20129.071428571428,16.166666666666668,8.277777777777779,0.7777777777777778,15091.267592592592,112.0,19164.083333333332,67.19444444444444,4.333333333333333,106.25,18962.167129629626,20.266666666666666,7.816666666666666,1.1333333333333333,18114.130833333333,40.0,32841.03333333333,3136.116666666667,4.933333333333334,211.21666666666667,22419.63027777778,12.0,9.0,3.0,24907.783333333333,106.0,42292.0,0.0,19.0,238.0,35730.5,3300368814.0
22.75,5.75,4.5,14737.054166666665,65.0,15140.25,0.0,2.5,137.75,21396.608333333334,13.666666666666666,8.333333333333334,1.6666666666666667,14225.744444444446,111.0,6829.333333333333,14501.666666666666,2.6666666666666665,51.333333333333336,15406.816666666666,13.0,4.0,25.333333333333332,21046.82777777778,54.0,28596.0,1924.3333333333333,13.666666666666666,215.33333333333334,24752.05555555556,16.8,7.2,0.6,8783.826666666666,100.0,9135.0,0.0,2.8,28.4,12078.868333333334,15.714285714285714,5.285714285714286,3.142857142857143,9887.561904761906,3.0,10254.57142857143,0.0,4.571428571428571,33.57142857142857,13089.416666666662,9.746666666666666,4.493333333333333,15.76,17533.862444444443,93.0,20000.853333333333,0.0,9.386666666666667,211.92,21219.540222222222,17.428571428571427,9.535714285714286,2.8214285714285716,15357.125,7.0,20867.678571428572,0.0,6.214285714285714,140.96428571428572,20679.820238095235,11.6875,5.0,0.6875,10688.877083333333,5.0,11414.5625,0.0,2.4375,54.875,13833.716666666667,7.142857142857143,6.714285714285714,8.571428571428571,12356.24523809524,39.0,16916.0,0.0,6.142857142857143,133.14285714285714,14311.323809523808,3290735042.0
7.5,5.625,13.125,16636.71875,114.0,17913.5,0.0,8.375,189.25,18949.85208333333,12.625,10.0,0.5,9548.529166666667,14.0,11205.375,0.0,4.875,28.0,12264.78125,16.785714285714285,10.785714285714286,4.0,12008.48095238095,27.0,11112.642857142857,0.0,3.857142857142857,54.57142857142857,16440.415476190476,16.0,2.5,3.0,10140.4,10.0,7040.5,0.0,0.0,53.5,15695.0,11.6,6.8,10.4,21681.620000000003,56.0,28640.6,0.0,10.0,257.0,27195.810000000005,9.0,3.8461538461538463,18.692307692307693,21760.21282051282,48.0,19771.615384615383,0.0,7.3076923076923075,319.84615384615387,23333.848717948717,14.0,8.0,2.3076923076923075,14085.946153846155,16.0,15905.461538461539,0.0,5.230769230769231,118.61538461538461,17510.54102564103,14.947368421052632,7.0,3.1052631578947367,12533.308771929824,86.0,10134.21052631579,199.05263157894737,3.736842105263158,61.68421052631579,15786.23596491228,20.0,8.5,4.5,10271.95,71.0,9744.5,0.0,1.5,56.5,16648.7,3323707886.0
25.0,20.0,1.0,20052.7,27.0,17068.0,0.0,2.0,134.0,31533.65,16.2,5.8,15.8,25288.123333333333,42.0,38490.6,3167.2,12.2,312.2,31730.719999999994,11.0,9.44,3.0,14143.584,7.0,16503.16,0.0,4.48,146.28,18384.560666666668,19.666666666666668,7.0476190476190474,0.19047619047619047,10672.81507936508,23.0,9064.095238095239,0.0,3.4285714285714284,26.904761904761905,13885.442857142856,21.0,9.0,2.0,10340.5,107.0,13222.666666666666,0.0,3.3333333333333335,24.333333333333332,14703.333333333334,19.0,8.0,5.0,22390.45,32.0,42531.0,0.0,24.0,149.0,33040.2,17.0,6.0,25.0,25247.7,54.0,40247.0,4423.0,19.0,276.0,32364.85,23.0,6.333333333333333,29.666666666666668,22182.494444444445,75.0,28965.333333333332,0.0,8.0,245.33333333333334,25821.32777777778,18.357142857142858,9.607142857142858,1.8928571428571428,13070.25119047619,110.0,19360.714285714286,3579.3571428571427,5.5,50.82142857142857,17906.9619047619,3291013636.0
11.61111111111111,6.5,0.8888888888888888,7467.686111111111,83.0,2860.6666666666665,1248.7222222222222,1.3333333333333333,17.666666666666668,10114.400925925926,16.0,4.333333333333333,22.833333333333332,19958.991666666665,95.0,22887.833333333332,1005.8333333333334,7.666666666666667,253.16666666666666,22198.841666666664,15.409090909090908,7.181818181818182,1.3636363636363635,11029.696969696968,110.0,13319.863636363636,3438.4545454545455,3.772727272727273,42.36363636363637,12773.662121212123,13.5,4.0,26.666666666666668,15347.66111111111,47.0,21324.833333333332,0.0,7.666666666666667,162.16666666666666,18759.044444444447,10.25,8.75,3.25,8929.979166666668,26.0,6960.5,0.0,3.0,18.0,12564.529166666667,3.0,4.5,1.5,8877.55,69.0,4002.0,352.0,2.0,79.5,8138.391666666666,14.333333333333334,7.466666666666667,2.0,12052.90666666667,14.0,14477.333333333334,0.0,6.666666666666667,42.333333333333336,15367.546666666667,7.625,5.125,9.3125,18153.097916666666,8.0,17957.6875,0.0,7.375,223.1875,19292.44583333333,10.333333333333334,6.833333333333333,11.0,16792.075,17.0,24646.166666666668,749.8333333333334,12.5,195.33333333333334,20109.475000000002,3289555467.0
8.0,3.0,19.666666666666668,21665.505555555555,18.0,18068.0,0.0,6.0,287.6666666666667,22940.55555555555,11.75,11.0,2.5,12299.491666666665,79.0,7312.25,32.0,1.5,71.75,14757.758333333335,10.0,7.8,1.4,11754.4,86.0,6794.4,344.0,4.6,33.4,13032.990000000002,9.0,2.0,4.0,15687.283333333333,16.0,11355.0,0.0,4.0,163.0,17391.666666666668,8.137931034482758,5.724137931034483,17.413793103448278,17036.628735632185,93.0,22277.275862068964,0.0,10.793103448275861,175.72413793103448,21373.910344827593,12.444444444444445,5.5,4.777777777777778,12681.803703703703,97.0,10297.388888888889,0.0,4.166666666666667,110.77777777777777,14187.662037037035,13.533333333333333,7.066666666666666,15.0,11872.354444444441,51.0,18690.866666666665,0.0,4.666666666666667,75.93333333333334,13316.321111111112,15.870967741935484,6.645161290322581,2.4838709677419355,11945.830107526881,23.0,11309.774193548386,102.96774193548387,3.774193548387097,72.2258064516129,16036.563440860216,5.0,8.0,7.0,16452.516666666666,34.0,22499.0,0.0,8.0,274.0,16487.3,3319022095.0
